lang,kind,number,gender,case,v1,v2,change
cs,cardinal,100100,neuter,nominative,stotisícsté,sto tisíc sto,"sto is a noun: sta, stu, stem; dvě stě, dvou set (stého/stá are ordinals)"
cs,cardinal,100100,neuter,genitive,stotisícíhostého,sta tisíc sta,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100100,neuter,dative,stotisícímustému,stu tisícům stu,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100100,neuter,accusative,stotisícsté,sto tisíc sto,"sto is a noun: sta, stu, stem; dvě stě, dvou set (stého/stá are ordinals)"
cs,cardinal,100100,neuter,instrumental,stotisícímstým,stem tisíci stem,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100100,neuter,locative,stotisícímstém,stu tisících stu,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100101,masculine,nominative,stotisícstojeden,sto tisíc sto jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,100101,masculine,genitive,stotisícíhostojednoho,sto tisíc sto jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100101,masculine,dative,stotisícímustojednomu,sto tisíc sto jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100101,masculine,accusative,stotisícstojednoho,sto tisíc sto jedna,masc. accusative: inanimate by default (animacy= gives the old form)
cs,cardinal,100101,masculine,instrumental,stotisícímstojedním,sto tisíc sto jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100101,masculine,locative,stotisícímstojednom,sto tisíc sto jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100101,feminine,nominative,stotisícstájedna,sto tisíc sto jedna,"sto is a noun: sta, stu, stem; dvě stě, dvou set (stého/stá are ordinals)"
cs,cardinal,100101,feminine,genitive,stotisícístájedné,sto tisíc sto jedna,"sto is a noun: sta, stu, stem; dvě stě, dvou set (stého/stá are ordinals)"
cs,cardinal,100101,feminine,dative,stotisícístájedné,sto tisíc sto jedna,"sto is a noun: sta, stu, stem; dvě stě, dvou set (stého/stá are ordinals)"
cs,cardinal,100101,feminine,accusative,stotisícstájednu,sto tisíc sto jedna,"sto is a noun: sta, stu, stem; dvě stě, dvou set (stého/stá are ordinals)"
cs,cardinal,100101,feminine,instrumental,stotisícístájednou,sto tisíc sto jedna,"sto is a noun: sta, stu, stem; dvě stě, dvou set (stého/stá are ordinals)"
cs,cardinal,100101,feminine,locative,stotisícístájedné,sto tisíc sto jedna,"sto is a noun: sta, stu, stem; dvě stě, dvou set (stého/stá are ordinals)"
cs,cardinal,100101,neuter,nominative,stotisícstéjedno,sto tisíc sto jedna,"sto is a noun: sta, stu, stem; dvě stě, dvou set (stého/stá are ordinals)"
cs,cardinal,100101,neuter,genitive,stotisícíhostéjednoho,sto tisíc sto jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100101,neuter,dative,stotisícímustéjednomu,sto tisíc sto jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100101,neuter,accusative,stotisícstéjedno,sto tisíc sto jedna,"sto is a noun: sta, stu, stem; dvě stě, dvou set (stého/stá are ordinals)"
cs,cardinal,100101,neuter,instrumental,stotisícímstéjedním,sto tisíc sto jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,100101,neuter,locative,stotisícímstéjednom,sto tisíc sto jedna,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,200000,masculine,nominative,dvěstětisíc,dvě stě tisíc,spacing only
cs,cardinal,200000,masculine,genitive,dvěstětisícího,dvou set tisíc,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,200000,masculine,dative,dvěstětisícímu,dvěma stům tisícům,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,200000,masculine,accusative,dvěstětisíc,dvě stě tisíc,spacing only
cs,cardinal,200000,masculine,instrumental,dvěstětisícím,dvěma sty tisíci,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,200000,masculine,locative,dvěstětisícím,dvou stech tisících,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,200000,feminine,nominative,dvěstětisíc,dvě stě tisíc,spacing only
cs,cardinal,200000,feminine,genitive,dvěstětisící,dvou set tisíc,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,200000,feminine,dative,dvěstětisící,dvěma stům tisícům,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,200000,feminine,accusative,dvěstětisíc,dvě stě tisíc,spacing only
cs,cardinal,200000,feminine,instrumental,dvěstětisící,dvěma sty tisíci,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,200000,feminine,locative,dvěstětisící,dvou stech tisících,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,200000,neuter,nominative,dvěstětisíc,dvě stě tisíc,spacing only
cs,cardinal,200000,neuter,genitive,dvěstětisícího,dvou set tisíc,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,200000,neuter,dative,dvěstětisícímu,dvěma stům tisícům,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,200000,neuter,accusative,dvěstětisíc,dvě stě tisíc,spacing only
cs,cardinal,200000,neuter,instrumental,dvěstětisícím,dvěma sty tisíci,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,200000,neuter,locative,dvěstětisícím,dvou stech tisících,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,250000,masculine,nominative,dvěstěpadesáttisíc,dvě stě padesát tisíc,spacing only
cs,cardinal,250000,masculine,genitive,dvěstěpadesáttisícího,dvou set padesáti tisíc,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,250000,masculine,dative,dvěstěpadesáttisícímu,dvěma stům padesáti tisícům,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,250000,masculine,accusative,dvěstěpadesáttisíc,dvě stě padesát tisíc,spacing only
cs,cardinal,250000,masculine,instrumental,dvěstěpadesáttisícím,dvěma sty padesáti tisíci,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,250000,masculine,locative,dvěstěpadesáttisícím,dvou stech padesáti tisících,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,250000,feminine,nominative,dvěstěpadesáttisíc,dvě stě padesát tisíc,spacing only
cs,cardinal,250000,feminine,genitive,dvěstěpadesáttisící,dvou set padesáti tisíc,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,250000,feminine,dative,dvěstěpadesáttisící,dvěma stům padesáti tisícům,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,250000,feminine,accusative,dvěstěpadesáttisíc,dvě stě padesát tisíc,spacing only
cs,cardinal,250000,feminine,instrumental,dvěstěpadesáttisící,dvěma sty padesáti tisíci,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,250000,feminine,locative,dvěstěpadesáttisící,dvou stech padesáti tisících,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,250000,neuter,nominative,dvěstěpadesáttisíc,dvě stě padesát tisíc,spacing only
cs,cardinal,250000,neuter,genitive,dvěstěpadesáttisícího,dvou set padesáti tisíc,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,250000,neuter,dative,dvěstěpadesáttisícímu,dvěma stům padesáti tisícům,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,250000,neuter,accusative,dvěstěpadesáttisíc,dvě stě padesát tisíc,spacing only
cs,cardinal,250000,neuter,instrumental,dvěstěpadesáttisícím,dvěma sty padesáti tisíci,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,250000,neuter,locative,dvěstěpadesáttisícím,dvou stech padesáti tisících,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,299999,masculine,nominative,dvěstědevadesátdevěttisícdevětsetdevadesátdevět,dvě stě devadesát devět tisíc devět set devadesát devět,spacing only
cs,cardinal,299999,masculine,genitive,dvěstědevadesátdevěttisícíhodevětsetdevadesátéhodevátého,dvě stě devadesát devět tisíc devět set devadesáti devíti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,299999,masculine,dative,dvěstědevadesátdevěttisícímudevětsetdevadesátémudevátému,dvě stě devadesát devět tisíc devět set devadesáti devíti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,299999,masculine,accusative,dvěstědevadesátdevěttisícdevětsetdevadesátdevět,dvě stě devadesát devět tisíc devět set devadesát devět,spacing only
cs,cardinal,299999,masculine,instrumental,dvěstědevadesátdevěttisícímdevětsetdevadesátýmdevátým,dvě stě devadesát devět tisíc devět set devadesáti devíti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,299999,masculine,locative,dvěstědevadesátdevěttisícímdevětsetdevadesátémdevátém,dvě stě devadesát devět tisíc devět set devadesáti devíti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,299999,feminine,nominative,dvěstědevadesátdevěttisícdevětsetdevadesátdevět,dvě stě devadesát devět tisíc devět set devadesát devět,spacing only
cs,cardinal,299999,feminine,genitive,dvěstědevadesátdevěttisícídevětsetdevadesátéhodeváté,dvě stě devadesát devět tisíc devět set devadesáti devíti,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,299999,feminine,dative,dvěstědevadesátdevěttisícídevětsetdevadesátémudeváté,dvě stě devadesát devět tisíc devět set devadesáti devíti,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,299999,feminine,accusative,dvěstědevadesátdevěttisícdevětsetdevadesátdevět,dvě stě devadesát devět tisíc devět set devadesát devět,spacing only
cs,cardinal,299999,feminine,instrumental,dvěstědevadesátdevěttisícídevětsetdevadesátýmdevátou,dvě stě devadesát devět tisíc devět set devadesáti devíti,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,299999,feminine,locative,dvěstědevadesátdevěttisícídevětsetdevadesátémdeváté,dvě stě devadesát devět tisíc devět set devadesáti devíti,compounds decline as cardinals (v1 used ordinal forms)
cs,cardinal,299999,neuter,nominative,dvěstědevadesátdevěttisícdevětsetdevadesátdevět,dvě stě devadesát devět tisíc devět set devadesát devět,spacing only
cs,cardinal,299999,neuter,genitive,dvěstědevadesátdevěttisícíhodevětsetdevadesátéhodevátého,dvě stě devadesát devět tisíc devět set devadesáti devíti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,299999,neuter,dative,dvěstědevadesátdevěttisícímudevětsetdevadesátémudevátému,dvě stě devadesát devět tisíc devět set devadesáti devíti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,299999,neuter,accusative,dvěstědevadesátdevěttisícdevětsetdevadesátdevět,dvě stě devadesát devět tisíc devět set devadesát devět,spacing only
cs,cardinal,299999,neuter,instrumental,dvěstědevadesátdevěttisícímdevětsetdevadesátýmdevátým,dvě stě devadesát devět tisíc devět set devadesáti devíti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,299999,neuter,locative,dvěstědevadesátdevěttisícímdevětsetdevadesátémdevátém,dvě stě devadesát devět tisíc devět set devadesáti devíti,"tisíc declines as a noun: tisíce, tisíci, tisícem (tisícího etc. are ordinals)"
cs,cardinal,1000000,masculine,genitive,miliontého,milionu,"milion/miliarda are nouns (milionu, dvou milionů), not ordinals"
cs,cardinal,1000000,masculine,dative,miliontému,milionu,"milion/miliarda are nouns (milionu, dvou milionů), not ordinals"
cs,cardinal,1000000,masculine,instrumental,miliontým,milionem,"milion/miliarda are nouns (milionu, dvou milionů), not ordinals"
cs,cardinal,1000000,masculine,locative,miliontém,milionu,"milion/miliarda are nouns (milionu, dvou milionů), not ordinals"
cs,cardinal,1000000,feminine,genitive,milionté,milionu,"milion/miliarda are nouns (milionu, dvou milionů), not ordinals"
cs,cardinal,1000000,feminine,dative,milionté,milionu,"milion/miliarda are nouns (milionu, dvou milionů), not ordinals"
cs,cardinal,1000000,feminine,instrumental,miliontou,milionem,"milion/miliarda are nouns (milionu, dvou milionů), not ordinals"
cs,cardinal,1000000,feminine,locative,milionté,milionu,"milion/miliarda are nouns (milionu, dvou milionů), not ordinals"
cs,cardinal,1000000,neuter,genitive,miliontého,milionu,"milion/miliarda are nouns (milionu, dvou milionů), not ordinals"
cs,cardinal,1000000,neuter,dative,miliontému,milionu,"milion/miliarda are nouns (milionu, dvou milionů), not ordinals"
cs,cardinal,1000000,neuter,instrumental,miliontým,milionem,"milion/miliarda are nouns (milionu, dvou milionů), not ordinals"
cs,cardinal,1000000,neuter,locative,miliontém,milionu,"milion/miliarda are nouns (milionu, dvou milionů), not ordinals"
cs,cardinal,1000001,masculine,nominative,milionjeden,milion jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,1000001,masculine,genitive,milionjednoho,milionu jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,1000001,masculine,dative,milionjednomu,milionu jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,1000001,masculine,accusative,milionjednoho,milion jedna,masc. accusative: inanimate by default (animacy= gives the old form)
cs,cardinal,1000001,masculine,instrumental,milionjedním,milionem jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,1000001,masculine,locative,milionjednom,milionu jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,1000001,feminine,nominative,milionjedna,milion jedna,spacing only
cs,cardinal,1000001,feminine,genitive,milionjedné,milionu jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,1000001,feminine,dative,milionjedné,milionu jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,1000001,feminine,accusative,milionjednu,milion jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,1000001,feminine,instrumental,milionjednou,milionem jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,1000001,feminine,locative,milionjedné,milionu jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,1000001,neuter,nominative,milionjedno,milion jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,1000001,neuter,genitive,milionjednoho,milionu jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
cs,cardinal,1000001,neuter,dative,milionjednomu,milionu jedna,"x1 compounds: 'dvacet jedna' in N/A, inverted 'jednadvaceti' in oblique cases"
